ID	chrom	loc.start	loc.end	num.mark	seg.mean
P-0000081-T01-IM3	10	1510077	111501039	307	-0.0150136388406216
P-0000081-T01-IM3	10	111501067	116005800	18	-6.34352318661837
P-0000081-T01-IM3	10	116006018	135135928	76	0.0158365968914312
P-0000081-T01-IM3	11	325103	133495676	685	-0.0565192510344631
P-0000081-T01-IM3	12	394550	12006453	108	0.334315553900528
P-0000081-T01-IM3	12	12006600	12037357	62	-2.65860237252773
P-0000081-T01-IM3	12	12038950	56495900	371	0.13672382198826
P-0000081-T01-IM3	12	57485784	57982884	16	-7.57587945209544
P-0000081-T01-IM3	12	58142334	118034950	140	0.07031474218182
P-0000081-T01-IM3	12	120534992	120805862	12	-6.86100370209495
P-0000081-T01-IM3	12	121416650	133264050	112	0.198416693505035
P-0000081-T01-IM3	13	19600364	112722387	486	0.17231753275407
P-0000081-T01-IM3	14	20085000	105906073	244	0.270753638303892
P-0000081-T01-IM3	15	20488741	41804363	77	-0.404018414018844
P-0000081-T01-IM3	15	41961650	43773300	10	-7.44021223860851
P-0000081-T01-IM3	15	45003650	101094337	277	0.232331477133527
P-0000081-T01-IM3	16	114945	23652600	343	0.455178592102223
P-0000081-T01-IM3	16	26320139	68867343	105	-0.437550751136018
P-0000081-T01-IM3	16	69727563	72992581	11	-7.6372281489731
P-0000081-T01-IM3	16	74640700	89883078	107	-0.368779568697746
P-0000081-T01-IM3	17	114669	38567008	517	0.167916986768335
P-0000081-T01-IM3	17	40353700	41203156	28	-5.76507309730844
P-0000081-T01-IM3	17	41209146	41276247	53	0.0553611124161955
P-0000081-T01-IM3	17	41320286	45356700	16	-5.14910742498268
P-0000081-T01-IM3	17	47677600	80783150	275	0.212118303104212
P-0000081-T01-IM3	18	724330	74463458	204	0.208095715048698
P-0000081-T01-IM3	19	1207021	7267600	236	0.137983099533181
P-0000081-T01-IM3	19	7267900	10244348	12	-4.27216338784527
P-0000081-T01-IM3	19	10244417	30314800	384	-0.0192155404757063
P-0000081-T01-IM3	19	31301886	36229477	22	-5.11715417132804
P-0000081-T01-IM3	19	36833811	48945500	157	0.0839735462770867
P-0000081-T01-IM3	19	49257074	50917000	14	-7.91364932830186
P-0000081-T01-IM3	19	51231399	59096388	42	0.145467094043743
P-0000081-T01-IM3	20	345864	62680587	360	0.209264459815417
P-0000081-T01-IM3	21	10996001	42866996	114	0.0768221691693949
P-0000081-T01-IM3	21	42867250	42879909	49	-2.41862752307277
P-0000081-T01-IM3	21	43174332	45660829	36	0.371563864171951
P-0000081-T01-IM3	22	16346071	29130695	111	-0.408185455744398
P-0000081-T01-IM3	22	29413991	29694899	45	-2.37938811286224
P-0000081-T01-IM3	22	29999900	50355450	136	-0.328467646981745
P-0000081-T01-IM3	23	451150	48652150	229	0.62737466957453
P-0000081-T01-IM3	23	48652396	52862973	16	-5.04211153517668
P-0000081-T01-IM3	23	53221800	152858048	449	0.618201341168719
P-0000081-T02-IM6	1	1001177	113234600	785	-0.321548235734802
P-0000081-T02-IM6	1	113245221	121484602	156	-0.0315163921462744
P-0000081-T02-IM6	1	121484708	247249250	533	0.644513000099273
P-0000081-T02-IM6	2	4561747	242982324	1186	-0.0549656801854008
P-0000081-T02-IM6	3	1449841	197354700	1151	-0.0694021417756936
P-0000081-T02-IM6	4	1402580	84384844	348	-0.0680508993146939
P-0000081-T02-IM6	4	84388608	190262408	311	-0.304530040535871
P-0000081-T02-IM6	5	218500	44273800	289	0.139325580463223
P-0000081-T02-IM6	5	52665299	150778076	474	-0.0502470480402488
P-0000081-T02-IM6	5	150778100	180527742	197	0.165562631166556
P-0000081-T02-IM6	6	393107	170871100	1066	-0.0708492089946532
P-0000081-T02-IM6	7	330745	158628009	860	0.143586507184985
P-0000081-T02-IM6	8	565232	146186476	550	0.321956808412491
P-0000081-T02-IM6	9	421980	139820421	797	-0.0845161237165396
P-0000081-T02-IM6	10	1510077	135181345	459	-0.0544241860077729
P-0000081-T02-IM6	11	325103	105610205	495	-0.0717681813036341
P-0000081-T02-IM6	11	105830853	125525300	292	-0.643733607069895
P-0000081-T02-IM6	11	126528607	133495676	13	0.0640258759426717
P-0000081-T02-IM6	12	394550	133264050	975	-0.0797404304368266
P-0000081-T02-IM6	13	19600364	112722387	524	0.351137026094762
P-0000081-T02-IM6	14	20085000	105906073	295	-0.0395961645550715
P-0000081-T02-IM6	15	20488741	101094337	521	-0.333351479349669
P-0000081-T02-IM6	16	114945	34467267	414	0.334762495796347
P-0000081-T02-IM6	16	50783696	89883078	412	-0.622332182643655
P-0000081-T02-IM6	17	114669	33817422	423	-0.066665455364862
P-0000081-T02-IM6	17	33817800	80783150	691	-0.0626881835529139
P-0000081-T02-IM6	18	724330	74463458	243	-0.0384815171328324
P-0000081-T02-IM6	19	1207021	59096388	1102	-0.0809650000694841
P-0000081-T02-IM6	20	345864	62680587	453	-0.0580960226176217
P-0000081-T02-IM6	21	10996001	46252900	202	-0.0522207879398356
P-0000081-T02-IM6	22	16346071	50355450	299	-0.601461914190691
P-0000081-T02-IM6	23	451150	152864481	757	0.328411433899242
P-0000093-T01-IM3	1	2487984	106053803	459	-0.0334682783153929
P-0000093-T01-IM3	1	108079856	245977900	399	0.278221441841167
P-0000093-T01-IM3	2	4717089	120048729	434	0.11209314426406
P-0000093-T01-IM3	2	125301394	242982324	324	-0.380199898599948
P-0000093-T01-IM3	3	1449872	89480407	372	-0.156183581430967
P-0000093-T01-IM3	3	89480550	197348562	354	0.214304409886513
P-0000093-T01-IM3	4	1402580	54244169	54	-0.696213207119278
P-0000093-T01-IM3	4	54245300	183806800	306	-0.032309524661723
P-0000093-T01-IM3	4	184234600	190262486	79	-0.431445497693512
P-0000093-T01-IM3	5	223624	44273673	148	-0.00956677115195506
P-0000093-T01-IM3	5	52665299	180076500	433	-0.42386584338801
P-0000093-T01-IM3	6	393107	170798930	539	0.126813889103058
P-0000093-T01-IM3	7	1672540	36858900	104	0.299206278125245
P-0000093-T01-IM3	7	37220932	78902650	99	-0.744619808822154
P-0000093-T01-IM3	7	78924668	111820090	78	0.0787424403557179
P-0000093-T01-IM3	7	116339281	158450896	291	-0.484710963837139
P-0000093-T01-IM3	8	565232	55375221	89	-0.567548778646096
P-0000093-T01-IM3	8	56063800	145742800	107	0.287278013525017
P-0000093-T01-IM3	9	421980	139566850	455	-0.563133638366917
P-0000093-T01-IM3	10	1510100	86028579	165	0.19578352983125
P-0000093-T01-IM3	10	88635751	122302227	75	-0.384755735133905
P-0000093-T01-IM3	10	123239187	134199000	47	0.0301819511937446
P-0000093-T01-IM3	11	532596	30254548	49	-0.709422142325594
P-0000093-T01-IM3	11	32410735	35053750	16	0.819013602435742
P-0000093-T01-IM3	11	35242907	64577550	57	-0.378404439142121
P-0000093-T01-IM3	11	66677310	69633550	51	2.604550450698
P-0000093-T01-IM3	11	71991391	77103600	27	-0.383484986941597
P-0000093-T01-IM3	11	81185250	133495450	294	-0.215581770595605
P-0000093-T01-IM3	12	394524	133263825	624	0.164045946835288
P-0000093-T01-IM3	13	21004816	112722259	351	-0.0700598623869044
P-0000093-T01-IM3	14	20084500	105258892	172	0.232525919057277
P-0000093-T01-IM3	15	20488874	99861618	243	0.0183446935827461
P-0000093-T01-IM3	16	115041	52085572	278	-0.00604459311142211
P-0000093-T01-IM3	16	55329601	89883000	125	0.505284156970094
P-0000093-T01-IM3	17	114753	12044526	74	-0.242605684278663
P-0000093-T01-IM3	17	13964744	31819598	207	0.0537930506998229
P-0000093-T01-IM3	17	31819700	80783000	359	-0.413172865799516
P-0000093-T01-IM3	18	724450	74387299	144	-0.130013563727442
P-0000093-T01-IM3	19	1206950	1226622	12	-0.232874008523436
P-0000093-T01-IM3	19	2164351	5265222	126	0.510039959901849
P-0000093-T01-IM3	19	5273500	7267857	41	-0.573306145245335
P-0000093-T01-IM3	19	10244348	15383976	216	0.693666911570979
P-0000093-T01-IM3	19	15890517	58288169	232	-0.301267407302817
P-0000093-T01-IM3	20	345864	61048549	265	-0.0764627901088997
P-0000093-T01-IM3	21	10996025	45660800	140	0.0800220692809914
P-0000093-T01-IM3	22	16346391	49370799	203	0.0394921940286652
P-0000093-T01-IM3	23	451150	149924813	543	-0.408400655137477
P-0000098-T01-IM3	1	2488153	121484564	587	-0.269849330947765
P-0000098-T01-IM3	1	121484741	245977985	327	0.381735584904107
P-0000098-T01-IM3	2	4717089	242801050	814	-0.493526260324707
P-0000098-T01-IM3	3	1449900	197348562	790	0.0704135480272008
P-0000098-T01-IM3	4	1402580	190262486	463	-0.413653167847651
P-0000098-T01-IM3	5	218487	180076500	626	0.027176339856047
P-0000098-T01-IM3	6	393088	170798912	579	-0.393739204788793
P-0000098-T01-IM3	7	1672601	158451009	612	0.00372470683178963
P-0000098-T01-IM3	8	565200	145742900	216	0.231747481752733
P-0000098-T01-IM3	9	421980	139566850	502	-0.368321630426313
P-0000098-T01-IM3	10	1510047	134199109	300	-0.456693786395195
P-0000098-T01-IM3	11	532600	133495700	539	0.0587350480059288
P-0000098-T01-IM3	12	394648	133263900	652	0.0694623512223415
P-0000098-T01-IM3	13	21004738	112722287	396	-0.434333312902683
P-0000098-T01-IM3	14	20085000	105906024	188	-0.391413868006116
P-0000098-T01-IM3	15	20488874	99861618	268	-0.428741327196144
P-0000098-T01-IM3	16	115041	89883000	434	0.0789129869851891
P-0000098-T01-IM3	17	114669	80783009	707	0.110125096650239
P-0000098-T01-IM3	18	724550	74387299	151	-0.413658811722601
P-0000098-T01-IM3	19	1207081	58288067	665	0.0102474221693414
P-0000098-T01-IM3	20	345864	62680265	281	0.37750438655277
P-0000098-T01-IM3	21	10996000	45660750	157	-0.26298351314545
P-0000098-T01-IM3	22	16346391	49370754	223	-1.15286155390755
P-0000098-T01-IM3	23	451000	149924738	580	0.155965208288939
P-0000102-T02-IM3	1	2487995	245978038	898	-0.0450479651771962
P-0000102-T02-IM3	2	4562305	113690442	392	-0.0933079507493609
P-0000102-T02-IM3	2	113690675	125424690	61	-0.926394774107143
P-0000102-T02-IM3	2	128015300	242800960	330	-0.0548885407732459
P-0000102-T02-IM3	3	1449841	197348638	759	-0.0554355226038763
P-0000102-T02-IM3	4	1402650	190262486	449	-0.145626912414768
P-0000102-T02-IM3	5	218487	180058842	612	0.0126395953236425
P-0000102-T02-IM3	6	393150	170798900	575	-0.0335209818725879
P-0000102-T02-IM3	7	1672599	158451000	594	0.0750598887074175
P-0000102-T02-IM3	8	565303	36092500	47	-0.612343632427202
P-0000102-T02-IM3	8	38271315	38297800	28	1.1630693068932
P-0000102-T02-IM3	8	38314800	145742799	135	0.179424621537556
P-0000102-T02-IM3	9	421860	139566850	480	-0.147131974015976
P-0000102-T02-IM3	10	1510047	134199067	301	-0.326230507336224
P-0000102-T02-IM3	11	532729	67195950	132	-0.15928948641141
P-0000102-T02-IM3	11	67196366	69633506	54	0.429587441188945
P-0000102-T02-IM3	11	71991404	133495556	337	-0.21965043344103
P-0000102-T02-IM3	12	394550	133263981	642	-0.174246017376843
P-0000102-T02-IM3	13	21004738	112722254	367	-0.27687601722389
P-0000102-T02-IM3	14	20084484	105906100	189	-0.302306101340326
P-0000102-T02-IM3	15	20488874	94591100	213	-0.105266821091611
P-0000102-T02-IM3	15	95085088	99861550	46	1.18522101295582
P-0000102-T02-IM3	16	115072	89883007	426	0.0205235286376607
P-0000102-T02-IM3	17	114639	80783038	674	-0.0518036402507535
P-0000102-T02-IM3	18	724450	74387299	146	-0.271499733660684
P-0000102-T02-IM3	19	1207037	58288169	658	-0.21293718645972
P-0000102-T02-IM3	20	345864	41759541	231	-0.189954294354327
P-0000102-T02-IM3	20	41956920	62680265	51	0.700082406381756
P-0000102-T02-IM3	21	10995950	45660700	157	-0.580235409529662
P-0000102-T02-IM3	22	16346391	49370754	220	-0.324999593658878
P-0000102-T02-IM3	23	451100	149924789	570	0.173573683835547
P-0000104-T01-IM3	1	2488153	9787133	56	0.0582695059811706
P-0000104-T01-IM3	1	11167541	14192700	107	1.61993402007375
P-0000104-T01-IM3	1	14192800	182696227	707	-0.0825248336151873
P-0000104-T01-IM3	1	184327256	202188750	41	0.844454082244609
P-0000104-T01-IM3	1	203225198	206945725	65	1.98822811644805
P-0000104-T01-IM3	1	206945800	221345742	14	0.405432242133191
P-0000104-T01-IM3	1	226064846	227596400	48	1.70634972684584
P-0000104-T01-IM3	1	230355453	245977881	59	0.280077768523402
P-0000104-T01-IM3	2	4717200	242800992	952	-0.027245624408808
P-0000104-T01-IM3	3	1449979	197348786	957	-0.0506973798373418
P-0000104-T01-IM3	4	1402580	28746210	48	0.289137010047593
P-0000104-T01-IM3	4	29722943	83502533	236	-0.132279521490732
P-0000104-T01-IM3	4	84383471	106197750	64	0.234735817550238
P-0000104-T01-IM3	4	108124427	190262600	209	-0.446526731160651
P-0000104-T01-IM3	5	218400	180076500	763	0.0897293877045704
P-0000104-T01-IM3	6	393107	170798891	664	-0.0110068714824466
P-0000104-T01-IM3	7	1672601	158451100	725	-0.0505719679942957
P-0000104-T01-IM3	8	565219	145742879	250	0.0932850129946798
P-0000104-T01-IM3	9	422052	139566800	596	-0.0303709934230955
P-0000104-T01-IM3	10	1510047	134199150	360	-0.0367517278732648
P-0000104-T01-IM3	11	532568	133495676	649	-0.0744576024581318
P-0000104-T01-IM3	12	394700	3001500	80	-0.474893686676557
P-0000104-T01-IM3	12	4383100	97487700	499	0.207040417921871
P-0000104-T01-IM3	12	97488000	133264050	178	-0.491202398603911
P-0000104-T01-IM3	13	21004659	32507550	159	0.12125387352759
P-0000104-T01-IM3	13	32747122	76833849	192	-0.264085813391019
P-0000104-T01-IM3	13	80561367	112722350	111	0.0379576914014139
P-0000104-T01-IM3	14	20085100	105906000	233	-0.0252470197294136
P-0000104-T01-IM3	15	20488870	99861700	324	-0.0646266264582664
P-0000104-T01-IM3	16	115041	3929900	213	-0.146981720476213
P-0000104-T01-IM3	16	5416500	89883003	278	-0.513518229036934
P-0000104-T01-IM3	17	114669	12013800	88	-0.101521659764167
P-0000104-T01-IM3	17	12016400	17125859	118	-0.479538637651162
P-0000104-T01-IM3	17	17126003	80783009	616	-0.0740729056049495
P-0000104-T01-IM3	18	724385	74387326	196	-0.0257081139171918
P-0000104-T01-IM3	19	1207037	58288300	761	-0.169572468422334
P-0000104-T01-IM3	20	345750	62680194	330	-0.146968292640114
P-0000104-T01-IM3	21	10995995	45660750	194	-0.0287596096253211
P-0000104-T01-IM3	22	16346391	24175850	60	0.0941391806369514
P-0000104-T01-IM3	22	24176275	33828944	117	-0.481054880573475
P-0000104-T01-IM3	22	38379581	49370759	80	0.15217733673279
P-0000104-T01-IM3	23	451150	149924600	662	-0.156791932411488
P-0000104-T02-IM6	1	2488153	16199700	170	0.690594070305788
P-0000104-T02-IM6	1	16200600	182696117	697	-0.142653723252791
P-0000104-T02-IM6	1	182696227	245977881	228	0.512953528521456
P-0000104-T02-IM6	2	4717200	100801050	437	-0.0823320879189403
P-0000104-T02-IM6	2	100801300	111885565	22	1.67093306089881
P-0000104-T02-IM6	2	111885899	113691060	28	0.0444328796413272
P-0000104-T02-IM6	2	113977777	125424750	60	2.38218063782257
P-0000104-T02-IM6	2	128015180	242800992	403	-0.111763276408912
P-0000104-T02-IM6	3	1449979	197348786	956	-0.120707933332649
P-0000104-T02-IM6	4	1402580	190262600	556	-0.295375961640709
P-0000104-T02-IM6	5	218400	180076500	763	-0.0370910910551058
P-0000104-T02-IM6	6	393107	170798891	663	-0.00859680979899838
P-0000104-T02-IM6	7	1672601	158451100	725	0.0116991462321657
P-0000104-T02-IM6	8	565219	145742879	250	0.0738559776717687
P-0000104-T02-IM6	9	422052	139566800	595	-0.0619529963629427
P-0000104-T02-IM6	10	1510047	134199150	359	0.112603170238631
P-0000104-T02-IM6	11	532568	133495676	648	-0.0961923286175564
P-0000104-T02-IM6	12	394700	4398046	87	-0.550626009359541
P-0000104-T02-IM6	12	4398138	12006412	15	0.299935863301572
P-0000104-T02-IM6	12	12006500	12037357	54	2.57909369386844
P-0000104-T02-IM6	12	12037596	115114036	480	0.0712718645371684
P-0000104-T02-IM6	12	115114292	133264050	120	-0.368568956724697
P-0000104-T02-IM6	13	21004659	112722350	462	-0.162118335634948
P-0000104-T02-IM6	14	20085100	105906000	233	-0.279467544202178
P-0000104-T02-IM6	15	20488870	99861700	324	-0.0851580211785521
P-0000104-T02-IM6	16	115041	89883003	491	-0.202203837755205
P-0000104-T02-IM6	17	114669	11984888	82	-0.121943197265653
P-0000104-T02-IM6	17	11998796	17120200	118	-0.699895152333344
P-0000104-T02-IM6	17	17120550	80783009	617	-0.148977930183484
P-0000104-T02-IM6	18	724385	74387326	196	-0.0777369884997363
P-0000104-T02-IM6	19	1207037	58288300	759	-0.0381232349741608
P-0000104-T02-IM6	20	345750	62680194	330	-0.146898025846976
P-0000104-T02-IM6	21	10995995	42861600	114	-0.0342457168095954
P-0000104-T02-IM6	21	42866377	42879750	47	2.23878167335365
P-0000104-T02-IM6	21	43174436	45660750	33	-0.159740700096531
P-0000104-T02-IM6	22	16346391	29130657	98	-0.129671495494903
P-0000104-T02-IM6	22	29414001	29694707	42	1.91847427668476
P-0000104-T02-IM6	22	29999886	49370759	117	-0.0802674367471788
P-0000104-T02-IM6	23	451150	149924600	662	-0.692721725505023
P-0000106-T01-IM3	1	2487950	148889495	715	0.128304206426666
P-0000106-T01-IM3	1	150546950	150552392	11	1.53604652091495
P-0000106-T01-IM3	1	150552622	156785778	16	0.189115717545468
P-0000106-T01-IM3	1	156811896	176054750	123	-0.306199759383152
P-0000106-T01-IM3	1	176055168	245978100	264	0.297323802114514
P-0000106-T01-IM3	2	4562350	92151571	397	-0.0816456651614577
P-0000106-T01-IM3	2	96919642	99137250	15	0.461048582799094
P-0000106-T01-IM3	2	99149750	110053300	56	-0.322011946668353
P-0000106-T01-IM3	2	111881300	120048800	103	0.416714914410197
P-0000106-T01-IM3	2	122466079	242982324	430	-0.00283505340194251
P-0000106-T01-IM3	3	1449841	38548150	157	0.315936867285173
P-0000106-T01-IM3	3	39453057	89905924	370	-0.367376288083868
P-0000106-T01-IM3	3	94429172	134069800	69	0.157895018130934
P-0000106-T01-IM3	3	134514456	138374500	41	-0.322799745585777
P-0000106-T01-IM3	3	138374959	178952252	214	0.269070512095708
P-0000106-T01-IM3	3	180017450	197348800	129	1.13137920927021
P-0000106-T01-IM3	4	1402580	41753200	68	-0.618660053325515
P-0000106-T01-IM3	4	46047406	54292206	29	0.202182046225379
P-0000106-T01-IM3	4	55124767	82932359	195	-0.390375048167341
P-0000106-T01-IM3	4	83492900	190262600	288	-0.0334578595943379
P-0000106-T01-IM3	5	218400	31061700	104	-0.422437885985917
P-0000106-T01-IM3	5	31652765	178996554	635	0.0580261807345648
P-0000106-T01-IM3	5	180030244	180076500	52	-0.852802422210061
P-0000106-T01-IM3	6	393175	407656	17	-0.64595100596891
P-0000106-T01-IM3	6	1611089	32191730	183	0.221477108228194
P-0000106-T01-IM3	6	32877173	34617000	18	1.20789502226687
P-0000106-T01-IM3	6	34617263	86578954	79	0.163176480408598
P-0000106-T01-IM3	6	89787140	93108691	18	0.716696441225074
P-0000106-T01-IM3	6	97729953	158411725	341	0.104411110715076
P-0000106-T01-IM3	6	160640094	170799000	45	-0.462420815711045
P-0000106-T01-IM3	7	1672450	2985300	52	-0.647061855542822
P-0000106-T01-IM3	7	2985700	50358600	112	-0.0550707338022758
P-0000106-T01-IM3	7	50358800	71297600	114	-0.439989410936951
P-0000106-T01-IM3	7	74310343	152132850	478	-0.070234146078459
P-0000106-T01-IM3	7	152133000	158451100	10	-0.629372153054907
P-0000106-T01-IM3	8	565232	66184000	144	-0.044186098910781
P-0000106-T01-IM3	8	66632039	145742879	128	0.962431199904205
P-0000106-T01-IM3	9	421860	139566823	617	-0.354381755635744
P-0000106-T01-IM3	10	1510047	134199150	384	-0.0473984098748846
P-0000106-T01-IM3	11	532600	7206726	20	-0.7050037253519
P-0000106-T01-IM3	11	8246233	13128010	16	1.56347370640758
P-0000106-T01-IM3	11	15511476	69465966	161	0.212549680306093
P-0000106-T01-IM3	11	69466115	71992260	36	-0.339674401364782
P-0000106-T01-IM3	11	74401763	133495600	444	0.0203398092636317
P-0000106-T01-IM3	12	394524	11664250	98	-0.468914983015667
P-0000106-T01-IM3	12	11803100	12874393	79	0.225285522384643
P-0000106-T01-IM3	12	13685800	43131194	118	-0.475954937993868
P-0000106-T01-IM3	12	46123550	69233700	290	0.183258648930025
P-0000106-T01-IM3	12	77781871	133264050	198	-0.204675681341666
P-0000106-T01-IM3	13	21004738	112722350	483	-0.154232873505831
P-0000106-T01-IM3	14	20085000	105906000	244	0.0720164628543553
P-0000106-T01-IM3	15	20488800	41023550	65	-0.278326103972595
P-0000106-T01-IM3	15	45003600	45470190	12	0.917718259847672
P-0000106-T01-IM3	15	48073768	99861750	264	-0.0642065462612382
P-0000106-T01-IM3	16	115072	89883003	505	-0.30780765918814
P-0000106-T01-IM3	17	114669	37682292	451	-0.442050478710178
P-0000106-T01-IM3	17	37682581	78854300	352	-0.132924250717897
P-0000106-T01-IM3	17	78854376	80782917	43	-0.493239176127389
P-0000106-T01-IM3	18	724400	74387299	212	-0.000459174220917291
P-0000106-T01-IM3	19	1206850	58288300	780	-0.260621581645611
P-0000106-T01-IM3	20	345864	62680194	342	-0.0625980859232651
P-0000106-T01-IM3	21	10996001	45660829	201	0.0346634080405602
P-0000106-T01-IM3	22	16346045	49370834	270	0.135623787674316
P-0000106-T01-IM3	23	451200	149924813	678	-0.641453308985459
P-0000107-T01-IM3	1	2488153	245978100	1098	0.0216484107869835
P-0000107-T01-IM3	2	4717032	242801050	959	-0.0163882041588589
P-0000107-T01-IM3	3	1449979	75139687	469	0.00901098462413735
